id,text,is_humor,votes_no,votes_1,votes_2,votes_3,votes_4,votes_5,humor_rating,humor_mechanism,humor_target
tweet13229,"En Starbucks.  -Me das un cafe? -Si, para tomar aca o para subir a Instagram?",1,0,1,2,2,0,0,2.2,stereotype,technology
tweet13244,"—¡Qué aburridos son ahora los programas de la tele! —Abuelo, no es la tele, estás mirando el microondas. @chisteloco.",1,1,1,0,2,1,0,2.75,misunderstanding,age
tweet13245,Viejito se levanta a media noche a orinar y dice a su pene: Te fijas desgraciado!? Cuando tu tienes ganas yo si me paro by @w3r7zhitho,1,0,0,4,1,0,0,2.2,exaggeration,age
tweet13258,Los feos deberíamos nacer al menos con dinero.,1,1,0,3,1,0,0,2.25,absurd,body shaming; self-deprecating
tweet13316,Un héroe que se llame Súper Chino y que siempre tenga monedas y envases.,1,0,1,2,1,1,0,2.4,stereotype,ethnicity/origin
tweet13317,"Si eres hombre, no importa lo que hagas o dejes de hacer, siempre habrá una mujer enojada contigo en algún rincón del mundo.",1,2,1,1,0,0,1,2.6667,reference,women
tweet13323,"Era tan cheto que en vez de basuritas, se le metían  piezas de sushi en el ojo
#chistes",1,1,1,1,1,0,1,2.75,stereotype,social status
tweet13332,"¿Cuál es el colmo de un electricista?
Que su esposa se llame Luz y sus hijos le sigan la corriente.",1,1,0,2,1,1,0,2.75,wordplay,professions
tweet13333,Ni loco permanezco en una relación sin amor. Para divertirme tengo Twitter.,1,1,1,1,2,0,0,2.25,absurd,technology
tweet13356,"Nunca, pero Nunca digas 'no tengo nada que hacer' cerca de tu mamá.",1,3,3,5,2,0,0,1.9,reference,family/relationships
tweet13372,"—Mamá, ¿Cuál de las amigas que te presenté, crees que es mi prometida?.
—La de negro.
—¡Wow! ¿Y cómo lo supiste?
— Fue la que me cayó mal.",1,0,2,5,1,1,1,2.4,unmasking,family/relationships
tweet13378,"-No sé si me ama, ¿vos que harías en mi lugar? 
-Dieta.",1,0,2,2,1,0,0,1.8,embarrassment,body shaming
tweet13406,"El mejor maestro es el tiempo.

-Alguien que no ha acabado la secundaria.
#DiaDelMaestro",1,2,1,2,0,0,0,1.6667,exaggeration,age
tweet13407,"No sé qué demonios quieres,
 pero yo los tengo todos.",1,2,1,2,0,0,0,1.6667,wordplay,self-deprecating
tweet13427,"—¿Nivel de inglés?

—Alto.

—Diga una frase con «Tell Me Now».

—Para el Bayern la Champions se ha Tell Me Now...

—Contratado.",1,1,2,1,0,0,1,2.25,wordplay,professions
tweet13450,"-¿Es abogado? -Sí -¿Cuanto cobra? -5000 por 3 preguntas -Caro, ¿no? -Sí pero las próximas 3 se las dejo en 3000",1,0,2,2,1,1,0,2.1667,stereotype,professions
tweet13453,Yo bebo hasta la última gota de alcohol porque recuerdo que en África hay niños que no tienen ni que beber.,1,1,0,2,2,0,0,2.5,absurd,substance use
tweet13524,"- ¿Qué es lo que más te gusta de una mujer?
- A mi las piernas.
- Pues mira, yo es lo primero que aparto
#Chistes...",1,0,2,3,0,0,0,1.6,wordplay,women
tweet13548,¿Cuál es su talento? Dormir.,1,2,2,1,0,0,0,1.3333,irony,self-deprecating
tweet13555,Ya solo me faltan 3 para ser felices los 4.,1,2,2,0,1,0,0,1.6667,parody,self-deprecating
tweet13579,"Si las putas brillaran, tú serías ""Las Vegas"".😆",1,2,3,0,0,0,0,1,insults,women
tweet13581,#MientrasTantoEnUnUniversoParalelo los Chinos nos ven a nosotros todos iguales.,1,1,0,4,0,0,0,2,stereotype,ethnicity/origin
tweet13625,"Les guste o no les guste, todos los hombres delante de sus amigos se refieren a ustedes como ""mi vieja"". Es de putitos decir ""mi novia"".",1,2,2,1,0,0,0,1.3333,stereotype,men
tweet13637,"—Ave María purísima… 
—Sin pecado concebido. 
—Cuéntame tus pecados, hijo. 
—Inbox, padre. 
—Hijo, pero… 
—¡¡INBOX, dije!!",1,1,3,1,0,0,0,1.25,analogy,religion
tweet13667,El alcohol no soluciona tus problemas. Pero bueno el agua tampoco.,1,1,1,1,1,1,0,2.5,absurd,substance use
tweet13685,"—Me voy a meter en un lío.
—¿En un problema?
—No, en un lío a bañalme.
—JAJAJAJA chino, eres un pinche desmadre.
—Lo sé. Soy telible!",1,0,2,1,1,1,1,2.6667,stereotype,ethnicity/origin
tweet13686,"4 razones por las que no ayudo a los ancianos a cruzar la calle:

1. No
2. Son
3. Mis
4. Abuelos.",1,2,3,0,0,0,0,1,absurd,age
tweet13712,Si comerse la mierda fuese un deporte tuviese mas medallas de oro que Michael Phelps..,1,0,4,1,0,0,0,1.2,analogy,self-deprecating
tweet13764,"“Mujeres” sin la “J” es MUERES. 

¿Coincidencia? No lo creo.
¿Estoy loco? Tal vez.
¿Mi elote? Con chilito del que no pica.",1,2,3,0,0,0,0,1,stereotype,women
tweet13767,"¿Eliminar a mis tías del Facebook? JAMÁS, esas señoras son las únicas que comentan «qué guapo» en mis fotos. Las quiero mucho.",1,1,0,3,1,0,0,2.25,reference,self-deprecating
tweet13772,"“Lo importante es participar”

—Yo, saliendo del examen.",1,2,0,0,2,1,0,3.3333,reference,self-deprecating
tweet13788,"Pepito le dice a la mamá: 
Mamá, ¿es mi abuelita fosforescente?
La mamá contesta:
No, hijo.
Entonces, se está electrocutando. #chiste",1,0,2,3,0,0,0,1.6,absurd,age
tweet13800,"Niño a su mamá: -Mami, vendí mi Blackberry para comprar marihuana -Que bueno que dejaste ese vicio, hijo! by @rafaerarmando #fb",1,1,0,1,2,0,1,3.25,absurd,technology
tweet13803,"1 universo, 9 planetas, 204 países, 7 mares, más de 7,056,890 millones de personas y yo aquí foreveraloneando en mi casa.",1,0,4,1,0,0,0,1.2,reference,self-deprecating
tweet13810,"Los pendejos son como las galletas surtidas: hay en todos lados, y vienen en diferentes formas y tamaños.",1,1,3,1,0,0,0,1.25,analogy,age
tweet13823,"Llega un policia y le dice a un flaco :
-Entregame las drogas!!!
-Cuales drogas señor duende???   #CHISTES",1,1,2,0,0,1,1,2.75,absurd,substance use
tweet13838,"Como decía mi abuelo, buscate una flaca y limpia porque gorda y sucia se vuelven solas.",1,1,4,0,0,0,0,1,stereotype,women
tweet13876,Típico : No hacer nada en todo el día. Sentirse culpable. Seguir sin hacer nada.,1,2,2,0,1,0,0,1.666666667,reference,self-deprecating
tweet13943,"""Uy tengo mucho que estudiar"" *mira el techo* *tuitea* *se rasca las axilas* *come postre* *ve un video de una cabra voladora en Youtube*...",1,2,3,0,0,0,0,1,reference,self-deprecating
tweet13956,Quiero una mamadera... dijo el tartamudo en la carpinteria,1,1,0,1,2,1,0,3,wordplay,health
tweet13971,"El que sabe, sabe... Y el que no sabe es jefe. #MaximasFilosoficas #fb",1,3,1,4,1,1,0,2.285714286,stereotype,professions
tweet13972,En el entretiempo la fuerza policial rusa entra al vestuario de Méjico y encuentran cadáveres descuartizados y bebés rellenos de heroína.,1,1,4,0,0,0,0,1,stereotype,ethnicity/origin
tweet14016,Primero Javier Duarte y ahora Luis Miguel. Si están arrestado por ser gordos ya estuvo que mejor mañana me entrego. 😭,1,0,2,2,1,0,0,1.8,exaggeration,body shaming
tweet14029,"—Bésame, es Navidad.

—No puedo tío, soy tu sobrino. De hecho, ni deberíamos estar cogiendo.",1,2,2,1,0,0,0,1.3333,irony,sexual aggressors
tweet14031,"Hoy en la esquina de casa chocaron dos motos, salieron lastimadas dos personas y un negro",1,1,3,1,0,0,0,1.25,stereotype,ethnicity/origin
tweet14056,Definitivamente todos los hombres son iguales . atte: una japonesa #RT #XD,1,1,4,3,2,0,0,1.777777778,stereotype,ethnicity/origin
tweet14088,"Me causa gracia cuando me dicen ""esperaba algo más de vos"". Ni yo espero nada de mi, hasta me asusto cuando algo me sale bien.",1,2,2,0,5,0,0,2.428571429,reference,self-deprecating
tweet14099,"Amigas, cuando el profesor les diga que se vayan vestidas de manera formal, no se refiere a ir vestidas igual que en el antro, de nada.",1,2,2,0,1,0,0,1.6667,embarrassment,women
tweet14136,"— Abuelo, deja de echarme queso fundido por la cara! 

—¡CÁLLATE NACHO!",1,1,1,1,2,0,0,2.25,misunderstanding,age
tweet14142,¿A quién le tengo que vender mi alma para poder bajar los kilos que me faltan para diciembre?,1,1,3,1,0,0,0,1.25,exaggeration,self-deprecating
tweet14144,"Se encuentran dos abogados y uno le dice al otro:
- ¿Vamos a tomar algo?
- Bueno, ¿De quién?
#Chistes #Humor #Ane...",1,0,1,2,2,0,0,2.2,stereotype,professions
tweet14196,"Los bikinis exponen el 90% del cuerpo de una mujer, pero yo como todo un caballero, sólo miro el 10% que está cubierto.",1,1,1,3,0,0,0,1.75,irony,women
tweet14198,"Un chico de la calle al qué apodé Carliño, antes pedía monedas, pero las últimas tres veces que lo vi me pidió $10. Hablame de inflación.",1,2,2,0,1,0,0,1.6667,exaggeration,social status
tweet14231,"—¿Cuál es su talento? —Dormir, Comer y tener sueño.",1,2,3,0,0,0,0,1,exaggeration,self-deprecating
tweet14235,Los Abogados son como las putas; hay que pagarles por adelantado y después hay que estar rogándoles para que se muevan.,1,1,1,3,0,0,0,1.75,analogy,professions
tweet14253,"—Te amo.

—¡UN GENGAR!

#PokémonHalloween",1,0,5,0,0,0,0,1,absurd,body shaming
tweet14269,Todo es risa y diversión en Youtube hasta que te das cuenta de que no tenías encendido el Wi-Fi y estabas usando tus datos.,1,1,1,0,2,1,0,2.75,reference,technology
tweet14314,"—Estoy emputada, no me hables.

—Ok.

—AHHH, ¿TE VALE VERGA?",1,2,3,1,0,0,0,1.25,stereotype,women
tweet14315,"—Mi abuelo tiene una panadería.
—¡JAJAJA! ¡PINCHE POBRE! ¿Cómo se llama la panadería?
—Bimbo",1,0,1,1,2,0,1,2.8,unmasking,social status
tweet14317,"—Profe, ¿Puedo ir al baño? —Cuando venga tu compañero —Ni que lo fuera a violar.. ¬¬",1,1,2,0,1,1,0,2.25,exaggeration,sexual aggressors
tweet14324,"AMIGAS!!! Dejen de buscar hombres guapos, románticos y sensibles, esos ya tienen NOVIO. #fb",1,1,3,0,1,0,0,1.5,stereotype,lgbt
tweet14327,When la única manera de dejar de querer morirme es con chocolate y ya te comi 3 paquetes xd,1,2,1,2,0,0,0,1.6667,exaggeration,self-deprecating
tweet14336,"—Amigos los veo en el antro.
—Yo llego en 15 min.
—Yo ya voy saliendo.
—¡Pero ponte tu suéter!
—¿QUIÉN METIÓ A MI MAMÁ AL GRUPO DE WHATSAPP?",1,1,0,0,1,2,1,4,stereotype,family/relationships
tweet14348,"-Doctor, ¿se acuerda de mí? Usted me operó y me curó del dedo -Claro que me acuerdo ¡Vengan esos cuatro!",1,0,0,0,3,2,0,3.4,embarrassment,body shaming
tweet14358,"Mamaá En el noticiero Hay 11 Muertos , Nono HIja esta jugando Argentina..
#chistes",1,0,1,1,0,0,3,3.6,exaggeration,professions
tweet14372,Mi problema es que me queda más cerca el refri que el gym.,1,0,1,2,2,0,0,2.2,absurd,self-deprecating
tweet14380,"un niño llega llorando donde su mamá
-mama mama...
en la escuela me dicen shampoo
-basta Jonsson no mas lagrimas #xD #JAJAJA #CHISTES #RT",1,1,1,2,0,1,0,2.25,parody,age
tweet14391,"En una pelea con mi novia puedo:

1.- Perder la discusión y pedir perdón.
2.- Ganar la discusión, hacerla llorar y luego pedir perdón.",1,2,1,1,1,0,0,2,reference,women
tweet14392," Mamá, ¿Qué me pongo?  Ropa.  Ah, ok. Es que dudaba entre las cortinas y una silla, gracias.",1,0,4,2,2,1,1,2.3,irony,family/relationships
tweet14415,"Dime con quien andas... Y si es bien puta, me la mandas.

—Todos los hombres.",1,1,4,0,0,0,0,1,irony,men
tweet14469,"AVISO A LOS HOMBRES: Con el corazón de una mujer no se juega, para eso está el clitoris...",1,0,1,2,1,1,0,2.4,wordplay,women
tweet14479,"Colabore con la policía... peguese solo.
#frases",1,2,1,2,0,0,0,1.6667,irony,professions
tweet14493,¿Cuál es el colmo de un astronauta...? Enfermarse de gravedad,1,0,1,2,0,2,1,3,wordplay,professions
tweet14507,¿Cual es el matrimonio ideal? Una mujer ciega con un marido sordo y con hijos mudos... #chistes #fb,1,1,3,2,0,0,0,1.4,exaggeration,women
tweet14548,"—Hola... ¿Te han dicho hoy que te ves HERMOSA? —Ay, Jjijiji SiP :D —Pues te engañaron, FEA.",1,0,4,0,1,1,0,1.8333,embarrassment,body shaming
tweet14571,"—Me pediste que te llevara a un lugar caro, princesa.
—¡No mames, me trajiste a una gasolinera!
—¿Ya viste cuánto vale el litro, pendeja?",1,2,1,3,1,3,0,2.75,unmasking,family/relationships
tweet14589,"—¿A dónde?
—Qué te importa, estoy harta de que siempre quieras controlarme.
—Si no me dice la bajo de taxi señorita.
—Perdón, la costumbre.",1,1,0,1,2,0,1,3.25,misunderstanding,women
tweet14600,"— Quiero un hombre que me ame por lo que soy, no por lo que tengo

— Yo te amo por lo que eres

— Pero, eres pobre.",1,1,2,1,0,1,0,2,embarrassment,social status
tweet14605,"No hay nada mas necio que un corazón enamorado. Excepto un limpiaparabrisas, a ellos les dices que no y les vale verga.",1,1,1,2,1,0,0,2,stereotype,professions
tweet14629,"- A ver Pepito, ¿qué puedes decirnos de la muerte de Cristobal Colón?
- Que lo siento mucho señorita.
#Chistes #H...",1,1,0,2,2,0,0,2.5,absurd,age
tweet14638,"mama te tengo una buena y una mala noticiaa
-a ver cual es la mala?
-en el colegio me dicen gay
-y la buena?
-sali reina de belleza #xD",1,0,3,0,1,0,1,2.2,stereotype,lgbt
tweet14644,"Hola. (Está enojada)
Holaa. (Normal)
Holaaa. (Te extraña)
Holaaaaa. (Ven ya)
Ola. (Es una llama)
hOoliiz (Retrasada)
Oaaa. (Teletubbie)",1,2,2,1,0,0,0,1.3333,stereotype,women
tweet14740," Hija,¿Qué quieres de cumpleaños?  Un dinosaurio.-Pero eso es imposible  Quisiera ser guapa.  ¿Qué Dinosaurio te gusta más?",1,0,0,2,2,1,0,2.8,irony,body shaming
tweet14743,Un grupo de WhatsApp de mujeres tiene más secretos que el gobierno de Estados Unidos.,1,1,1,3,0,0,0,1.75,analogy,women
tweet14747,"""Niñas de 14 años que..."". —Dijo la niña de 15 años.",1,1,2,0,2,0,0,2,stereotype,age
tweet14756,TÍPICO: Faltas un día a clases y ya tienes: -4 exámenes. -2 exposiciones. -5 trabajos. -3 hijos. -Y una bomba atómica por desactivar.,1,2,8,7,5,2,0,2.045454545,reference,self-deprecating
tweet14767,¿Pur qué no me han nominado a mejor entrenador femenino si entrené a Cristiano?,1,2,2,1,0,0,0,1.3333,absurd,lgbt
tweet14785,"El idiota grita, el inteligente opina, y el sabio calla... Por eso no contesto nada en clase.",1,4,0,2,0,3,0,3.2,parody,self-deprecating
tweet14787,Odio que la canción se equivoque cuando estoy cantando.,1,4,2,4,3,0,1,2.4,irony,self-deprecating
tweet14813,"2014 : Este será mi año.
2015 : Este será mi año.
2016 : Este será mi año.
2050 : Este será mi año.",1,0,1,4,0,0,0,1.8,reference,self-deprecating
tweet14822,Las tareas de búsqueda del avión malayo son una broma si lo comparas con encontrar a la defensa del Chelsea en el gol de Pastore.,1,2,3,0,0,0,0,1,analogy,professions
tweet14840,#ResumeTuAñoEnTresPalabras QUE TERMINE YA,1,1,2,0,1,1,0,2.25,exaggeration,self-deprecating
tweet14843,"WHATSAPP DE TODOS
―1096 Mensajes
―7 llamadas

MI WHATSAPP
Mamá: Mijo, no olvides sacar la basura.",1,1,1,2,0,1,0,2.25,irony,self-deprecating
tweet14854,"Amiga, publicas tantas indirectas que hasta yo siento que también extraño a tu ex.",1,0,3,1,1,0,0,1.6,irony,family/relationships
tweet14855,"-Papá, ya tengo NOVIA! Ese es mi HIJOO, igualito a su padre! -Papá, ya tengo NOVIO! Mira hija, primero concentrate en tus estudios. Ok?",1,1,3,1,0,0,0,1.25,unmasking,women
tweet14871,"-Hola, vengo a mi operación de ""Agrandamiento de Pene"".

-Y ya decidió cómo lo quiere?

-Si, como el de Ana Guevara.",1,1,3,1,0,0,0,1.25,analogy,professions
tweet14881,"Las mujeres son como las láminas del techo, si no están bien clavadas, se vuelan con el vecino.",1,1,0,3,0,1,0,2.5,stereotype,women
tweet14882,"No le prometas a una mujer que la llevarías hasta la luna, cuando tu nave espacial mide menos de 15cm.",1,1,2,1,0,0,1,2.25,parody,men
tweet14891,"Hola guapa, quiero hacerte dos preguntas:

¿Quieres salir conmigo? Y, ¿Por qué no?",1,1,1,1,1,1,0,2.5,absurd,self-deprecating
tweet14896,"—¿Cómo va la dieta?
—La dejé, tengo una enfermedad que me impide hacer dietas...
—¿Qué enfermedad?
—Hambre, un chingo de hambre.",1,0,4,2,3,0,0,1.888888889,misunderstanding,health
tweet14912,"No sere lindo, pero soy feo.",1,1,0,1,1,1,1,3.5,unmasking,self-deprecating
tweet14948,"- ¿Qué tal en el gimnasio?
- Pues me estoy poniendo en forma. 
- ¿Ah, sí? 
- Sí, en forma de bola. No voy.
#Chist...",1,0,3,1,4,2,0,2.5,unmasking,body shaming; self-deprecating
tweet14979,"-Mamá, ¿qué haces en frente al P.C. con los ojos cerrados?
-Hijo, es que Google me dice que cierre las pestañas.....",1,1,1,1,1,1,0,2.5,misunderstanding,age
tweet14986,"Mi mamá preguntándome cuando será abuela, JAJAJA. No puedo ni cuidar mi celular en la peda y quiere que cuide a un chamaco.",1,1,2,2,0,0,0,1.5,reference,self-deprecating
tweet14992,"El matrimonio es como el submarino, puede flotar, pero está diseñado para hundirse.",1,1,1,2,0,2,0,2.6,analogy,family/relationships
tweet15001,Entra uno a un burdel y dice: -¿Cuanto vale la puta pelo largo? -5OO -¿Y la pelo corto? -250 -Mierda! ¿No tienes una calva?,1,2,0,0,1,2,0,3.6667,absurd,social status
tweet15056,"Si una mujer pública es una prostituta... 

¿Por qué un hombre público es un político?",1,2,1,2,1,0,0,2,irony,professions
tweet15062,"—Me compré una camisa en rebaja.
—¿Qué marca?
—Mi pobreza.",1,0,1,2,2,1,0,2.5,wordplay,social status
tweet15130,"—Doctor, voy mucho al baño por las noches, ¿que me recomienda?

—Que deje prendida las luces del pasillo.",1,0,0,1,2,2,0,3.2,absurd,professions
tweet15149,No me preocupo por el terrorismo; he estado casado por 2 años... by @ispano77 #chistes #fb,1,1,3,1,0,0,0,1.25,analogy,women
tweet15186,"A las mujeres les gusta hacer dramas cuando están deprimidas, celosas, tristes, alegres, con hambre, sueño, frío o cuando respiran.",1,1,2,2,0,0,0,1.5,exaggeration,women
tweet15194," Maestra, ¿ayer va con H?  No.  ¿Y hoy?  Sí.  Mierda, como cambian las cosas de un día para otro.",1,3,1,4,3,6,1,3.133333333,misunderstanding,age
tweet15199,"Chica a la puerta del vecino: -Quiero beber, bailar y tener SEXO estás ocupado? -¡NO! -Ah pues cuídame a los nenes! by @Miksabelle",1,0,1,2,1,1,0,2.4,unmasking,age; women
tweet15200,"*En WhatsApp* —¡PAPÁ! ¡AYÚDAME, ME ATROPELLARON Y ESTOY A PUNTO DE MORIR EN EL HOSPITAL! —Ok.",1,2,2,1,0,0,0,1.3333,reference,family/relationships
tweet15213,"—Me traes una cerveza, indio.
—Claro que sí.
—Que sea Heineken, por favor.",1,1,4,0,0,0,0,1,wordplay,ethnicity/origin
tweet15233,"—¿Y si lo intentamos de nuevo?
—No.
—¿Por qué?
—Porque ya le hablé mierda de ti a mis amigos y quedaría como pendejo.",1,0,1,4,0,0,0,1.8,exaggeration,family/relationships
tweet15234,—¿Y tú qué tienes contra los negros? —Una escopeta. -,1,2,7,0,1,0,0,1.25,insults,ethnicity/origin
tweet15246,"- Mamá mamá en el colegio me dicen peludo

- Amor, Amor! el perro me esta hablando...
#Chistes #Humor #Anecdotas ...",1,0,0,2,1,2,0,3,embarrassment,body shaming
tweet15280,"Y JESUCRISTO ALZO LA COPA Y DIJO:
""TOMAD Y AGARRADLA DURO PARA QUE NO OS PASE LO DE SERGIO RAMOS""  #Chistes",1,2,3,0,1,0,0,1.5,exaggeration,professions
tweet15310,"- Ayer me compré un libro sobre la bulimia. 
- ¿Y qué tal? 
– No sé, lo devolví.",1,0,1,1,1,2,0,2.8,wordplay,health
tweet15314,"Sujetador con relleno, extensiones de pelo, uñas postizas, maquillaje. Y luego se quejan por no encontrar a un hombre de verdad.",1,2,3,0,1,0,0,1.5,stereotype,women
tweet15315,"-Amor mi celular tiene una aplicacion q te hace ver fea y gorda.
-enserio amor? como se llama? 
-Camara JAJAJA -Amor no me golpees era broma",1,1,3,4,0,1,0,1.875,insults,body shaming
tweet15335,Mi mente le hace bullying a mis sentimientos.,1,2,1,1,1,0,0,2,exaggeration,self-deprecating
tweet15364,"Mamá ¿compraste mi vestido de XV años? —NO. —¿Y las zapatillas? —NO. —¿Y los aretes? —Tampoco. —¿Por qué mamá? —Porque NO, Alan Daniel. #xD",1,1,5,2,0,1,0,1.625,unmasking,lgbt
tweet15372,"🕖19:00

-Amor, ¿qué es más importante para vos, el fútbol o yo?

🕘21:00 hs

-Por supuesto que vos mi amor.",1,1,0,1,1,2,0,3.25,stereotype,men
tweet15378,"A un tipo al que iban a fusilar le dicen: ¿Último deseo? -No, nada... Vamos, algo tiene que haber. -Bueno... ¡Que me dispare Sergio Ramos!",1,1,4,0,0,0,0,1,reference,professions
tweet15464,"—Amor, dime cosas bonitas. 
—Tu tu tu tu tu. 
—Aww, que tierna. 
—Tu tu tu tu tu. 
—Ay, me colgó ... #XD",1,1,1,1,2,0,0,2.25,misunderstanding,family/relationships
tweet15466,"Los chinos están tramando algo, lo veo en su mirada.",1,0,3,1,1,0,0,1.6,stereotype,ethnicity/origin
tweet15472,"El sueño de todas las mujeres es ilusionar a un hombre, dejarlo embarazado y desaparecer.",1,2,3,0,0,0,0,1,irony,men
tweet15476,"Si la vida fuera un videojuego, este sería el momento en el que buscaría trucos por internet porque ya no sé qué hacer.",1,1,0,2,2,0,0,2.5,analogy,self-deprecating
tweet15485,"Antes necesitaba 3 tequilas, 2 cubas y 2 cervezas para marearme, ahora lo logro con solo pararme rápido de la cama. 😢",1,2,1,1,1,0,0,2,reference,age; self-deprecating
tweet15515,"— Te amo mi amor, hablamos mañana, chao. — ok, Cuelga tu prime... ¿Aló? ¿ALOOOOO?",1,0,3,2,0,0,0,1.4,embarrassment,family/relationships
tweet15524,"Qué le dijo un jardinero a otro jardinero?
- No podés! #chistes #humor",1,0,1,2,2,0,0,2.2,wordplay,professions
tweet15540,"Era una chica tan fea, que cuando salía de campamento los lobos encendían fuego para que no se les acercara! #fb",1,1,6,3,0,0,0,1.333333333,absurd,body shaming
tweet15563,"—¿Maestro entonces ya aprobé?  

(• - •)      
ʃ \\ __(• - •)    
_ʃʃ _ʃʃ \\    

—¡Hija, yo soy el conserje!

—¡Ay, por no poner atención!",1,0,1,2,1,0,1,2.6,misunderstanding,age
tweet15576,"Amor, creo que no le caigo bien a tu mamá, me dijo que soy medio tonto! -No te preocupes, es que te conoce a medias! #fb",1,0,0,2,5,3,0,3.1,embarrassment,family/relationships
tweet15588,"—Mi hijo de 6 años sabe usar su iPad y solito se pone vídeos de YouTube.
—Qué bien, a ver cuando le enseñas a decir ""por favor"" y gracias"".",1,2,2,1,0,0,0,1.3333,irony,age
tweet15589,"Oye Manolo ¿me prestas tu shampoo? 
- ¡hombre! ¿y tú no tienes el tuyo? 
- Sí, pero dice que es para cabellos secos y el mío ya esta mojao",1,0,1,1,3,0,0,2.4,misunderstanding,ethnicity/origin
tweet15602,"Cosas que no tengo y quisiera tener:

—Dinero.
—Amor.
—Belleza.
—Paciencia para explicarle a mi mamá cómo enviar una foto desde Whatsapp.",1,1,0,2,2,0,0,2.5,reference,age
tweet15625,"-Mira mamá, esa mujer está demasiado GORDA -No Jaimito, no le digas así... Es una señora con DISCAPACIDAD HORIZONTAL!",1,0,7,1,1,0,0,1.333333333,insults,body shaming
tweet15634,El efecto secundario de mi remedio para la rinitis es posible rinitis.,1,1,2,2,0,0,0,1.5,absurd,health
tweet15646,"— Tengo novio.
— No soy celoso.
— Y no, con esa cara no podés darte ese lujo.",1,1,0,2,2,0,0,2.5,embarrassment,body shaming
tweet15661,"—Menores de 8 no pagan —Sí, él tiene 6 —¡Mamá! ¡Tengo 15! —¡Cállate, tienes 6!",1,1,0,4,3,2,0,2.777777778,misunderstanding,family/relationships
tweet15670,¿Por qué las mujeres casadas casi nunca se emborrachan? Porque no soportan ver a su marido ¡Doble!,1,0,2,1,2,0,0,2,stereotype,women
tweet15682,"""Siempre iré contigo, nunca me separaré de ti, mucho menos en los momentos más importantes de tu vida""

—Mi tos.",1,1,1,3,0,0,0,1.75,reference,health
tweet15688,"- Hola ¿Cómo te llamas?

- ""Nenuco Infantil, primeros pasos"" ¿y tú?

- ""Cristiano Ronaldo"".

- Jajaja!! No Chingues ¿Cómo el llorón?",1,1,4,0,0,0,0,1,exaggeration,professions
tweet15705,"Cosas que he aprendido en el colegio:
—Enviar Whatsapp's sin mirar.
—Dormir sin ser descubierto.
—El trabajo en equipo en los exámenes.",1,5,5,3,2,0,0,1.7,absurd,self-deprecating
tweet15707,"En clase: 1+1=2. Ejercicios para casa: 1+2+1=4. Examen: Pablo compró 4 uvas, se comió una y le dio otra a Pedro, calcula la masa del Sol.",1,0,4,0,2,2,0,2.25,reference,professions
tweet15745,"Cuántos psicoanalistas hacen falta para cambiar 1 bombita? Dos, uno la cambia y el otro sostiene el pene, perdón, la escalera - #CHISTES",1,1,3,0,1,0,0,1.5,stereotype,lgbt; professions
tweet15765,"¿Por qué quiere divorciarse de su esposo? Porque me trata como a un perro. ¿La maltrata, le pega?No. Quiere que le sea fiel.",1,0,2,1,2,3,1,3,unmasking,women
tweet15773,"¿Qué es ese polvo que traes en la cara, hija? -Cocaína, mamá -¡A mí NO me engañas! ¡Es polvo de donitas, PINCHE GORDA, deja de tragar!",1,1,2,1,1,0,0,1.75,insults,body shaming
tweet15808,Cómo tener loca a una mujer: 1. Tómela una foto. 2. No se la enseñes.,1,1,0,3,4,3,0,3,reference,women
tweet15818,"Cuando el profesor te saca de clases, significa que ganaste la discusión.",1,2,2,0,1,0,0,1.6667,reference,professions
tweet15868,"Más cansado que el que le limpia los trofeos a Messi,",1,0,1,2,2,0,0,2.2,exaggeration,professions
tweet15889,"Lo más importante para tu Mamá: 

—Tú: 10% 

—Familia: 5% 

—Amigas: 3% 

—Telenovelas: 2% 

—Que te pongas suéter 80%",1,1,1,1,1,1,0,2.5,stereotype,family/relationships
tweet15909,"-Mi vida, murió mi mama
-Toma (5000 pesos) compra todas las coronas que te alcance.
Pensé q no la querías
-Si no hay corona, compra Quilmes.",1,1,1,0,0,3,0,3.25,unmasking,family/relationships
tweet15934,"Enamórate de una persona que te consienta, que te apapache, que te diga lo lindo que eres y te haga de comer. Enamórate de tu abuela.",1,1,4,0,0,0,0,1,exaggeration,family/relationships
tweet15944,"Mujeres que se maquillan tanto que les pasas el dedo por la cara y hasta puedes escribir “Lávame”, como en los carros.",1,2,1,1,1,0,0,2,analogy,women
tweet15951,"Amor Hace media hora q se cayó tu madre d la terraza
-Y porqu no me avisaste antes?     
-Es que no podía hablar de la risa.
#XD",1,0,2,3,3,1,0,2.333333333,unmasking,family/relationships
tweet15956,"—Oye, ¿a qué se dedica tu papá?
—Manipula a las masas.
—Ah, ¿es político o algo así?
—No, es panadero.",1,1,0,2,2,0,0,2.5,wordplay,professions
tweet15962,"""Fue divertido mientras duro"".

—Juanito, 10 años, su mamá sólo le dio dinero para una hora de xbox.",1,1,3,1,0,0,0,1.25,parody,age
tweet16007,"Hoy me dejaron en visto y ¿saben qué voy a hacer mañana? Exacto, escribirle. Valer verga requiere de constancia.",1,1,2,0,0,2,0,2.5,unmasking,self-deprecating
