id,text,is_humor,votes_no,votes_1,votes_2,votes_3,votes_4,votes_5,humor_rating,humor_mechanism,humor_target
tweet10955,H2O + CO + CO = Agua de COCO. No entiendo porque me fue mal en la prueba de química,1,0,1,2,5,2,0,2.8,absurd,
tweet10963,"-Mesero, quiero devolver este platillo.
-¿Por qué señor?
-Porque solo tuvo dos me gusta en Instagram. 
-Enseguida le traigo otro.",1,0,2,1,1,2,0,2.5,absurd,professions
tweet10972,¿Por qué metieron al tamarindo a la cárcel...? Por su pulpa...,1,1,2,2,0,0,0,1.5,wordplay,
tweet10973,"Mi novia me dejó por mi obsesión a las canciones de Juan Gabriel. Y lloré, y lloré, y lloré noche tras noche, caray, noche tras noche.",1,0,4,0,1,0,0,1.4,parody,
tweet10979,"— 911 ¿Cual es su emergencia? — Estoy solito, necesito un abrazo y un beso — ¿Disculpe? — ¡ME MUERO COÑO ME MUERO!",1,1,1,1,1,0,1,2.75,unmasking,
tweet10982,"-Oiga, su esposa se cayó del coche 10 km atrás! -¡Oh, gracias a Dios! Creí que me había quedado sordo! #fb",1,0,3,0,1,0,1,2.2,absurd,family/relationships
tweet10998,"Mis dientes son como los políticos, torcidos como un hijueputa.",1,2,2,0,0,0,1,2.3333,stereotype,professions
tweet10999,"""Garcia , tenes menos reflejos que un espejo de corcho!!!!"" #chistes",1,0,3,2,0,0,0,1.4,analogy,
tweet11009,"quieta @BrutaliaParis, esto es una violacion masiva! 
ayy noo ¿como asi?, aparte de que me van a culiar me van a cobrar IVA? #RT",1,2,3,0,0,0,0,1,misunderstanding,sexual aggressors
tweet11012,"—Disculpe, ¿éste es el club de los sentidos? 
—Me ofende su pregunta.
—A mí me ofende su respuesta.
—Me ofende que le ofenda.
#LlegóLaCumbre",1,2,2,1,0,0,0,1.3333,analogy,
tweet11014,"Una pareja bañándose juntos, y le dice la mujer:
- Mi amor hazme cosas malas.
El hombre agarra el champú y se lo...",1,2,3,0,0,0,0,1,misunderstanding,
tweet11015,¿Barriga? JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJJAJAJAJAJAJ yo le llamo 'Belleza que sobra',1,1,2,3,0,0,0,1.6,exaggeration,
tweet11020,"– Hola, cielo. ¿Dónde estás?
– En mi casa, acostadito... algo cansado. ¿Y tú?
– Aquí en el bar, detrás de ti",1,0,2,2,6,1,0,2.545454545,embarrassment,
tweet11027,"Disney te enseña que aunque duermas con 7 hombres, llegues sin zapatos a casa y salgas con una bestia, no dejas de ser una princesa.",1,2,1,1,1,0,0,2,parody,
tweet11028,"Que el doctorado no quita lo tarado, la maestría no quita lo porquería, la especialización no quita lo guevón. Por eso ni pregrado tengo.",1,1,2,2,0,0,0,1.5,analogy,
tweet11032,"Hay espejos que deberìan pensarlo dos veces antes de devolver una imagen.
#frases",1,2,1,2,0,0,0,1.6667,exaggeration,
tweet11033,"—Hijo, ¿me ayudas a lavar el baño?
 —AY MAMÁ NO VES QUE ESTOY PUBLICANDO UN SALUDO EN FACEBOOK POR TU DÍA YA DEJA DE JODER.",1,2,1,2,0,0,0,1.6667,irony,
tweet11034,"¡Papá, papá! ¿La sordera es hereditaria?
- ¿Cómo hijo?
- ¿Qué papá?
#chistes",1,0,1,3,0,0,1,2.4,embarrassment,
tweet11040,"—¿Nivel de inglés?
—Alto.
—Traduzca “lugar”.
—Place.
—Úselo en una frase.
—Me compré el place teichon 4.
—¡Contratado!",1,0,3,1,1,0,0,1.6,wordplay,
tweet11042,"1960: ¿Desea bailar?

1980: ¿Le gustaría ir a cenar?

2014: Si te invito a una copa y me acerco a tu boca si te robo un besito...",1,1,4,0,0,0,0,1,parody,professions
tweet11048,"-Amor, ¿qué significa “marry me”? -Cásate conmigo - ¡Acepto! - ¿Qué? Si solo te estaba… -CALLATE, la boda será en 10 días",1,0,1,1,5,0,1,2.875,unmasking,family/relationships
tweet11050,#SoyTanPeroTan  diabetico que las hemorroides son garrapiñadas..#chistes #humor,1,0,3,0,2,0,0,1.8,exaggeration,health
tweet11067, ¿Tiene pan? No ¿Tiene pan? No ¿Tiene pan? ME LO VOLVES A PREGUNTAR Y TE CLAVO LA CABEZA AL SUELO ¿Tiene clavos? ¡NO! ¿Y pan?,1,1,7,5,4,1,1,2.111111111,absurd,
tweet11068,"—Hijo, siempre tienes que tratar bien a las mujeres y respetarlas... siempre.
—Mi vida, ¿Qué le dices al niño?
—¡TÚ CÁLLATE PENDEJA!",1,0,3,1,0,1,0,1.8,irony,
tweet11070,Un borracho va a Alcohólicos Anónimos y le preguntan: — ¿Vino solo? — No... ¡con hielito por favor!,1,1,3,9,10,6,1,2.75862069,misunderstanding,substance use
tweet11073,"Mujeres, si buscan un hombre tierno, romántico, lindo y detallista, les informo que esos hombres ya tienen NOVIO.",1,0,1,1,2,0,1,2.8,stereotype,lgbt
tweet11074,Yo no firmo absolutamente nada sin antes fingir que lo leo.,1,0,1,2,2,0,0,2.2,reference,
tweet11078,Mamá! Mamá! el balcón no tiene barandillaaaaaaaaaaaaaaaaaaaaaaaaa!!!! Jaja!,1,1,1,2,1,0,0,2,irony,
tweet11081,"la monja no usa sandalias ,porque es mas devota
#chistes",1,0,1,1,3,1,0,2.6667,wordplay,
tweet11084,"-Padre, he pecado. Anoche vi a una pareja haciendo el amor y los alumbré con mi linterna -Ah conque Ud era el de la linternita!",1,1,1,2,1,0,0,2,embarrassment,religion
tweet11091,Había una gallina con diarrea... y tuvo un huevo revuelto.,1,1,2,1,0,0,1,2.25,analogy,
tweet11105,"Era un hombre tan tacaño, tan tacaño, que ladraba por las noches para no comprarse un perro. #fb",1,0,2,2,1,0,0,1.8,absurd,
tweet11111,Niña de 16 le dice a una de 6: —¡Los Reyes Magos no existen! Y la de 6 le contesta: —¡LOS DE CREPÚSCULO TAMPOCO!,1,1,5,4,2,1,1,2.153846154,reference,
tweet11119,"Típico : Guardar archivo: ""ldksjdkjd"". El archivo ""ldksjdkjd"" ya existe.",1,2,0,2,0,0,1,3,reference,
tweet11125,De quien es esa boquita? de quien son esos ojitos? de quien es ese dedito?...No jodaaa! Esta morgue si es un desastre!,1,0,1,0,1,3,1,3.5,unmasking,
tweet11133,"Cuando ya en la mitad d tu vida casi estas libre d la maldita menstruacion, Dios se acuerda d Eva otra vez y t envia la Menopausa.",1,1,2,2,0,0,0,1.5,reference,women
tweet11136,"Hijo ¿Qué regalo quieres para Navidad? ¿Hermanito o hermanita? - Ay mamá, yo creo que te va a doler cuando salga, pero ¡Quiero una bici!",1,1,1,1,4,3,0,3,absurd,
tweet11146,"—¿Y tu dignidad? 
—Por ahí, en algún WhatsApp...",1,2,0,2,1,0,0,2.3333,embarrassment,self-deprecating
tweet11153,-Cada 5 minutos atropellan a un hombre en Barcelona -¿De veras? ¡Imagínate como está el pobre hombre!,1,0,2,1,1,1,0,2.2,misunderstanding,
tweet11165,"Van dos granos de arena caminando por el desierto y le dice uno al otro: -Cuidado, no te des la vuelta, creo que nos siguen. #fb",1,0,1,0,1,3,0,3.2,absurd,
tweet11166,"las 2 mentiras mas vistas en internet
1 . acepto los terminos y condiciones.
2. soy mayor de 18 años #JAJAJA",1,1,1,3,0,0,0,1.75,analogy,
tweet11167,#MalumaEsMejorQueJohnLennon Y Daddy Yankee es el nuevo Tupac Shakur.,1,2,2,1,0,0,0,1.333333333,irony,professions
tweet11169,"—Va a querer su Jetta en pagos, ok ¿a 5 o 6? 

—¿Años?

—No, generaciones.

Chilangos comprando un auto.",1,1,2,2,0,0,0,1.5,exaggeration,ethnicity/origin
tweet11177,"Oh, miren una persona inalcanzable y que ni siquiera nota mi presencia. 

*Se enamora*",1,2,1,2,0,0,0,1.6667,reference,self-deprecating
tweet11180,"La mejor receta de 3 ingredientes:

- Un celular.
- El número de la pizzería.
- Dinero.

¡PUM! ¡PIZZA! 🍕",1,0,1,2,2,0,0,2.2,irony,
tweet11181,"NovioTacaño pasa con Su novia frente a un restaurante,  y La novia le dice:- Que rico Huele.. y El novio le Dice: Quieres Volver a Pasar?",1,1,0,4,0,0,0,2,misunderstanding,
tweet11191,Supongamos que no hay situaciones hipotéticas... #Frases,1,2,1,1,1,0,0,2,irony,
tweet11192,— Te quiero.   — Yo también.   — ¿Por qué me escribes tan seco?  — ¿Le echo agua al teclado o qué?,1,2,6,1,1,0,0,1.375,absurd,
tweet11195,"Qué le dice un techo a otro?
techo de menos  #chistes #humor #techista",1,2,0,2,0,0,1,3,wordplay,
tweet11196,"Si hay que dormir, se duerme. Y si hay que estudiar, se duerme.",1,3,1,6,1,0,0,2,absurd,self-deprecating
tweet11201,"Le dice una madre a su hijo:
- ¡Me ha dicho un pajarito que te drogas!
- ¡La que se droga eres tu que hablas con pajaritos!",1,1,3,13,4,0,0,2.05,misunderstanding,
tweet11204,Los terapeutas hacen un montón de preguntas carísimas que una esposa te las hace gratis,1,0,1,3,0,1,0,2.2,analogy,women
tweet11205,¿Qué le dijo una hamburguesa a otra hamburguesa? Se te ve tu quesitooo!,1,2,3,0,0,0,0,1,absurd,
tweet11215,"—¿Vienes a mi casa a ver una película? 

—Te quiere coger, no vengas 

—Abuela, ¡Cuelga el puto teléfono!",1,0,1,0,3,1,0,2.8,embarrassment,men
tweet11218,"No es que sea perezoso, sólo estoy guardando energías para un posible ataque zombie.",1,1,2,1,1,0,0,1.75,exaggeration,
tweet11226,"—¿Te importo?  —No.  —¿Te gusto?  —No.  —¿Me quieres?  —No.  —Vale, ya me voy.  —¡Espera! No me has preguntado si te amo.  —¿Me amas?  —No.",1,1,4,1,3,1,0,2.111111111,embarrassment,
tweet11235,Mi vecina es tan gorda que primero llena la bañera y después abre el agua by @hadacon #fb,1,1,0,2,1,1,0,2.75,exaggeration,body shaming
tweet11239,ADVERTENCIA: El consumo de alcohol puede hacerle pensar que es experto en Kung Fu. #fb,1,1,2,2,0,0,0,1.5,parody,substance use
tweet11244,"¿Que empieza por P y termina en ORNO?

Pizza al horno.",1,0,0,1,2,2,0,3.2,unmasking,
tweet11253,"—Qué padre está tu disfraz de calabaza. 
—Es de zanahoria. 
—Ah.",1,0,0,1,3,1,0,3,embarrassment,body shaming
tweet11270,Capaz que el amor de mi vida era testigo de Jehová y yo nunca le abrí la puerta ...,1,0,2,3,1,2,1,2.666666667,analogy,
tweet11272,"-¿Sa-sabes do-donde que-queda la es-escuela de tar-tar-tarmudos? -¡Pero tu no necesitas escuela, lo haces muy bien!",1,0,1,1,3,0,0,2.4,embarrassment,health
tweet11295,"Con el resultado de ahora Uruguay se cruzaría con Chile…

En el aeropuerto.",1,0,2,2,0,1,0,2,irony,professions
tweet11323,"Lo malo: Es gorda
Lo peor: Usa leggins blancos
Lo horrible: Usa tangas negras.",1,0,3,2,0,0,0,1.4,absurd,body shaming
tweet11326,"-Pepito, tu nombre es curioso, cambias una letra y dice Peputo -El tuyo es mas curioso, cambias todas y dice hijo de puta!",1,1,2,0,2,0,0,2,insults,
tweet11327,"Las relaciones amorosas son como los trabajos en equipo, mientras uno se hace pendejo, el otro se mata trabajando para que todo salga bien.",1,1,2,2,0,0,0,1.5,reference,family/relationships
tweet11332,"un señor por la calle gritando tisteee a lo q lo llamo y le pregunto:
-Señor, anda tiste?
Si
-aww pobetito
Bueno va a comprar o no?
No.
Fin.",1,0,5,0,0,0,0,1,wordplay,
tweet11334,"Dañado.
Maltratado.
Quebrado.
Frágil.

Los productos para el cabello parecieran estar hechos para el corazón.",1,1,2,0,2,0,0,2,wordplay,
tweet11338,"—Papá, ¿Por qué todos los días comemos frijoles?

—¿Ves ese título universitario en la pared?

—No.

—Exacto.",1,0,1,1,1,1,1,3,embarrassment,social status
tweet11343,"—¿Y si copiamos TODOS los cuentos de Bradbury?

—Excelente idea. 

Los guionistas de Black Mirror.",1,1,1,2,1,0,0,2,parody,
tweet11345,"Cuidemos la tierra, es el único planeta con pizza y Netflix. 🙏🌎",1,0,2,2,1,0,0,1.8,exaggeration,
tweet11351,"Me gustan las mujeres que usan lentes, porque eso significa que estan medio ciegas y tal vez pueda gustarles.",1,1,1,1,2,0,0,2.25,unmasking,self-deprecating
tweet11357,"Un gay en una tortería: -Señor ¿me puede hacer una torta? -¿Con chile o sin chile? -Ay, mejor sin torta! #fb",1,1,3,0,1,0,0,1.5,wordplay,lgbt
tweet11371,"¿No sé que pasa con mi correo electrónico?
Sale un aviso que dice: “su clave es incorrecta”, entonces yo pongo: “incorrecta”, y ¡no me abre!",1,1,1,2,1,0,0,2,wordplay,
tweet11372,"Hace frío, pero nada comparado al corazón de mi ex.",1,1,1,2,0,1,0,2.25,analogy,family/relationships
tweet11384,"Le iba a decir 'come mierda' pero a juzgar por lo que dice, parece que no le cabe más. 😂😂",1,1,3,1,0,0,0,1.25,insults,
tweet11389,"- ¿Has entrado en el laberinto?
- No.
- Pues no sabes lo que te pierdes.
#Chistes #Humor #Anecdotas #Cortitos #Co...",1,0,0,1,4,0,0,2.8,wordplay,
tweet11405,"Me estoy poniendo en forma, pero todavía no se nota en forma de qué 🙊",1,0,2,1,2,0,0,2,irony,body shaming; self-deprecating
tweet11406,"#chiste Hola arroZ. -¿como me llamaste? - Hay disculpa, yo y mi mala costumbre de decir las cosas al revés #chistes RT",1,0,2,0,3,0,0,2.2,insults,
tweet11408,"—No eres tú, es tu ortografía.
—Ahi. 😢",1,2,1,0,2,0,0,2.3333,wordplay,
tweet11409,"- ¿Trabajas? 
-Por supuesto, soy ingeniero en navegación terrestre. -Ah, ¿Taxista? 
-Sí :(",1,0,0,3,2,0,0,2.4,wordplay,professions
tweet11411,¿Qué queremos? La cura contra la ira descontrolada ¿CUÁNDO LA QUEREMOS?  ¿QUÉ ME GRITAS LA PUTA MADRE?,1,1,2,2,0,0,0,1.5,irony,
tweet11415,"Mi felicidad empieza con D., y termina en ormir!! #XD",1,1,0,2,2,0,0,2.5,reference,self-deprecating
tweet11419,"-Amor, ¿estoy gorda? -No, para nada mi buda... digo mi vida.",1,1,0,0,1,2,1,4,analogy,
tweet11436,Schopenahuer estaría tan orgulloso del reggaeton y como expresa la voluntad de la especie.,1,1,3,2,0,0,0,1.4,irony,
tweet11437,"Bernardo, el pana de don Diego de La Vega (El Zorro), le hizo la seña del mudo a Maduro",1,2,2,1,0,0,0,1.3333,exaggeration,professions
tweet11443,"Según Spotify lo que más escuché este año fue a mi morra decirme ""¿Otra vez vienes borracho?""",1,1,2,1,1,0,0,1.75,exaggeration,self-deprecating; substance use
tweet11445,"—Hijo, ¿Eres futbolista? —No, mamá ¿Por qué? —¿Y ESA PELOTA? —JAJAJA ¡YA MAMÁ, DEJA EN PAZ A MI NOVIA!",1,0,1,4,0,0,0,1.8,insults,body shaming
tweet11450,"#Chiste — Mira esa tiene cara de tonta — Esa es mi novia — No, la de la izquierda — Es mi hermana — No, la otra — Es mi mamá — Ok, mátame.",1,1,2,1,1,0,0,1.75,embarrassment,
tweet11457,Va un pollito con un cubito Maggi bajo el brazo y le pregunta otro pollito: -¿Qué es eso? -Son las cenizas de Mamá...,1,2,0,0,0,2,1,4.3333,absurd,
tweet11466,Las ganas de estudiar siempre se me juntan con las ganas de dormir... Y claro DORMIR es primero.,1,2,2,1,0,0,0,1.333333333,exaggeration,
tweet11480,me pinté las uñas y ahora me dieron ganas de acostarme a dormir la siesta y no puedo pq se me va a correr todo q ganas d haber nacido nene,1,2,2,1,0,0,0,1.3333,reference,women
tweet11481,"Beseme Dr.
-No puedo no es profesional va en contra de mi moral
-Beseme
-Es prohibido para mi es mas no deberíamos estar haciendo el amor",1,0,1,2,1,1,0,2.4,irony,
tweet11483,"Era tan Perra, que murió de parvovirus.",1,2,2,1,0,0,0,1.3333,exaggeration,
tweet11484,"Siento mucha lástima por los hombres que no saben valorar a las mujeres.
Yo con solo verlas ya sé más o menos cuanto COBRAN.",1,1,0,3,1,0,0,2.25,insults,women
tweet11491,"—Me da cosquillas tu bigote. 
—¡CHINGAS A TU MADRE!
—Jajaja, oye, tranquila Jessica, no te enojes.",1,1,2,1,1,0,0,1.75,unmasking,
tweet11496,"El 2017 y sus grandes tragedias en la música:

1. La muerte de Chris Cornell.
2. La muerte de Chester Bennington
3. ""Despacito""
4. Maluma.",1,1,1,1,1,1,0,2.5,insults,professions
tweet11500,"“Ya estoy a 5 minutos, espérame.”

— Alguien que todavía ni se arregla.",1,2,1,1,1,0,0,2,reference,
tweet11501,"Entre amigas: -Anoche tenía la vagina como una nevera! -Fría? -No, con chorizo, lengua, huevos y mucha leche. #fb",1,0,2,2,0,0,1,2.2,unmasking,
tweet11502,"¿Abuelo me veo gorda? —No, tienes el cuerpo de una chica porno. —¿Verdad?, que lindo abuelito —Sí, Pornoparardecomer ¡GORDA! JAJAJÁ  —Ay:'(",1,0,3,0,1,1,0,2,unmasking,body shaming
tweet11505,Quien no se secó el pelo y ahora parece caniche? 🙆🙆,1,1,0,2,0,2,0,3,reference,body shaming; self-deprecating
tweet11506,"Empezó como ""Loba"", después se puso ""Loca"" y terminó ""Rabiosa"". Alguien por favor lleve a Shakira con un veterinario.",1,0,3,1,0,1,0,1.8,wordplay,professions
tweet11517,"—Amor, tengo un retraso.

—Lo sé, mamita, vi que subiste una foto con el filtro de prisma.

—Creó que estoy embarazada, pendejo!

—Ahh.",1,1,2,2,0,0,0,1.5,misunderstanding,
tweet11520,#Chiste Como va el problema sexual con tu marido?- Estamos en tratamiento. -Como es eso? - El trata... y yo miento #chistes RT,1,0,0,1,2,2,0,3.2,wordplay,family/relationships
tweet11542,"— Me mordió un reggaetonero. — ¡Te llevaré a un hospital! — Ya es muy T4rd3, m3 conbi3rto — ¡RESISTE! — Y4 7u zAvEes — ¡Lo hemos perdido!",1,0,0,1,2,2,0,3.2,exaggeration,professions
tweet11547,Típico: Hablar con esa persona especial por chat y sonreirle a la pantalla.,1,2,1,1,0,1,0,2.3333,reference,
tweet11548,Si los hombres dieran a luz habría solo un hijo por familia.,1,2,3,0,0,0,0,1,embarrassment,
tweet11550,Messi en el banco se mueve más que Higuaín.,1,2,0,1,1,1,0,3,exaggeration,
tweet11551,"Científicos han demostrado que el efecto de las Tetas Caídas, es producto de la 'GRAVE-EDAD'",1,1,1,1,2,0,0,2.25,wordplay,body shaming
tweet11558,"Yo solo consumo cosas que son sanas para mi cuerpo, como el alcohol, el alcohol desinfecta todas las mamadas que tenemos por dentro.",1,0,1,3,1,0,0,2,absurd,substance use
tweet11561,—¿No te cansas de dormir? —Ni que durmiera corriendo.,1,2,4,5,2,2,0,2.153846154,irony,
tweet11580,"—Te amo
—PENAL PARA EL AMÉRICA 
—Pero...
—PENAL PARA LAS CHIVAS",1,1,4,0,0,0,0,1,stereotype,men
tweet11591,"""a mí con forro no se me para"" y a mi con forros tampoco así que te vas",1,2,1,0,1,1,0,2.6667,wordplay,
tweet11593,"El Corazón debería tener la aplicación: ""Eliminar contacto"", ""Bloquear usuario"" y ""Borrar historial""",1,2,3,0,0,1,0,1.75,analogy,
tweet11596,"En 6 meses se termina el año, y de los 5 kilos que quería adelgazar ya nada más me faltan 15.",1,1,2,5,1,0,0,1.875,irony,self-deprecating
tweet11602,"El vodka es como el agua, pero con superpoderes.",1,0,2,3,1,0,0,1.8333,analogy,
tweet11605,"""AY, ¿solamente mi WhatsApp cayó?""

-Sí, solo el tuyo. Los ingenieros de WhatsApp se reunieron única y exclusivamente por tu WA. Pelotuda.",1,0,4,0,1,0,0,1.4,embarrassment,technology
tweet11613,"—Mamá, ¿Cómo nacen los bebés?
—Pues mira hijo, llega un ave hermosa llamada cigüeña y los trae en el pico...
—¿Y quién se coge a la cigüeña?",1,0,1,1,2,1,0,2.6,unmasking,age
tweet11617,Con esos pantalones de colores que están de moda ya no se si salgo con mis amigos o con los POWER RANGERS.,1,2,2,1,1,0,0,1.75,reference,
tweet11628,Un años después del #MatrimonioIgualitario vamos a estar peleando por el #divorcioigualitario,1,1,2,1,1,0,0,1.75,wordplay,lgbt
tweet11629,"—Gordo, siempre te gastas el dinero en cerveza.

—Y tu en maquillaje.

—Pero yo para verme bella. 

—Y yo para verte bella.",1,0,0,3,1,1,0,2.6,embarrassment,
tweet11641,"Un indito en un cajero lee: ""Digite la clave""... Y dice: ¡No, yo no li diji la clave a naiden!  #fb",1,1,3,0,0,1,0,1.75,wordplay,ethnicity/origin
tweet11645,"#TIPICO :estas en facabook, recibes una notificación, te emocionas, la abres: y es una solicitud de CityVille #RT",1,1,2,0,2,0,0,2,reference,
tweet11668,"Le dice el paciente al doctor: 
-Doctor, doctor, toda la tarde no dejo de pensar en 2+1,2+1,2+1, ¿que es? 
-Estré...",1,0,1,2,3,0,0,2.3333,wordplay,professions
tweet11682,"¿Qué son puntos blancos en el jardín?
Hormiguitas haciendo la primera comunión.",1,0,2,3,0,0,0,1.6,exaggeration,
tweet11685,"Amor es tener a quién enseñarle memes estúpidos que a nadie más le darían risa y probablemente a ella tampoco, pero tiene que fingir que sí.",1,2,1,0,1,1,0,2.6667,analogy,
tweet11692,"No es flojera, es un estado de ahorro de energía corporal :)",1,3,1,5,0,0,0,1.833333333,analogy,
tweet11693,"Vivo de pura vitamina C : Computadora, Coca-Cola y Chocolate.",1,1,1,2,0,1,0,2.25,absurd,
tweet11695,Oye cuantos años crees que tengo? -Mmh 22! -Uy cómo adivinaste? -Es que tengo un hermano que tiene 11 y es MEDIO bobo! #fb,1,2,1,0,1,1,0,2.666666667,embarrassment,
tweet11717,Entra un tipo en una farmacia: -¿Tiene pastillas para los nervios? -Si. -Pues tomese dos que esto es un asalto. #fb,1,0,2,0,2,0,1,2.6,unmasking,
tweet11720,"TIPICO: Levantarse las 12, y tener el descaro de dormir la siesta",1,2,2,1,0,0,0,1.3333,exaggeration,
tweet11721,"-Mirá mamá, 100 RTs.
-¿Y cuánta plata ganas con eso?

FATALITY.",1,2,0,1,2,0,0,2.6667,reference,
tweet11737,Más molesto que caramelo pegado en la muela #chistes,1,2,0,1,1,1,0,3,analogy,
tweet11755,Puedo recordar los atajos de Mario Bros que aprendí hace dos décadas pero ya olvidé a qué vine a la cocina.,1,0,1,2,2,0,0,2.2,exaggeration,self-deprecating
tweet11756,"—Vámonos de viaje, hagamos maletas.
—¿No es mejor comprarlas hechas?

Gracias, gracias sus likes son aplausos para mí",1,1,1,3,0,0,0,1.75,wordplay,
tweet11758,"Fui al Oxxo a poner una recarga y la cajera me pidió mi número, obvio le di uno falso, porque tengo esposa y la amo.",1,2,2,1,0,0,0,1.3333,misunderstanding,
tweet11761,"Doctor, estoy ""disfonica"", ¿es grave?
No  esdrújula.",1,0,3,0,2,0,0,1.8,wordplay,
tweet11768,"No te preocupes, tu secreto está a salvo conmigo porque tus cosas me valen verga.",1,1,2,2,0,0,0,1.5,unmasking,
tweet11770,Soy muy buenO en la cama... ¡Puedo dormir por horas sin despertarme #jajaja #MalPensados #RT,1,0,3,1,1,0,0,1.6,unmasking,
tweet11773,"—¿Por qué no maduras?

—¿Pir quí ni midiris?",1,1,0,2,0,2,0,3,wordplay,
tweet11784,"—Señor, ¿le limpiamos el parabrisas?  
—Sí, por favor  
— =_= 0_0 
—¡Wey, no mames, dijo que sí!, ¿ahora qué hacemos?   
—No sé, wey ¡CORRE!",1,1,0,3,1,0,0,2.25,stereotype,
tweet11786,"La adicción a Twitter no se contagia, se retuitea.",1,2,0,1,2,0,0,2.6667,analogy,
tweet11792,"—Oye guapo, qué ojos tan lindos tienes. 😏 
—Gracias, deberías verlos cuando veo a mi novia, hasta me brillan. 😍 TODOS LOS HOMBRES SIEMPRE",1,2,2,0,0,0,1,2.333333333,irony,family/relationships
tweet11794,A mí también la ropa me habla y me dice: ¡CÓOOOOOMPRAME!,1,2,2,1,0,0,0,1.333333333,absurd,
tweet11795,"Y entonces Satanás dijo: ""Hagamos que las mujeres se enamoren de los más pendejos que no las valoran""",1,2,2,0,1,0,0,1.6667,reference,
tweet11804,"Un pollo al spiedo conversa con otro
-Que calor acá adentro no?
-Siii .. pero lo que me Mata es  el caño en el orto",1,0,1,0,3,1,0,2.8,absurd,
tweet11810,"—Mamá, te presento a mi novia. —Eso es un trapeador. —¡¿Por qué siempre tienes que verle defectos a mis novias?! ¡Te odio!",1,1,2,3,0,0,0,1.6,absurd,
tweet11811,"Ojalá la escuela fuera como una serie de Netflix, para acabarla en 2 días.",1,2,0,2,1,0,0,2.3333,analogy,
tweet11820,"-Mi amor, yo no estaba tan borracho... —¿No pendejo? Mataste a mi tortuga diciendo ""SOY MARIO BROS!"" #fb",1,1,0,2,3,0,0,2.6,embarrassment,substance use
tweet11821,"Quizás los 3 tigres estaban tristes porque ellos comen carne, no trigo.",1,1,0,1,2,1,0,3,parody,
tweet11842,"—¡Soy un arbolito de Navidad!
—¡Mamá!, el maricón de mi papá se volvió a pintar los huevos con tus cosméticos. #appCINEco",1,0,5,0,0,0,0,1,absurd,lgbt
tweet11843,"La abuela le esta sacando los piojos a Jaimito, se le sale un pedo, y Jaimito le dice: Así es abuela si no puede con las uñas deles plomo.",1,1,3,1,0,0,0,1.25,analogy,
tweet11844,"—Si toca beber, bebemos

—Si toca dormir, dormimos

—Si toca estudiar, bebemos",1,0,1,2,1,1,0,2.4,absurd,
tweet11852,"Un árabe dice:..,
amor vendí 3 colchones y 20 calzones!!!
Hice $500 !!!
...
Y la esposa dice:
Yo con 1 colchón y sin calzón
hice $10,000 !!",1,0,3,0,0,1,1,2.4,analogy,ethnicity/origin
tweet11853,"—¡Mamá! ¿Qué es esto?
—Tu comida
—¡Pero estas son croquetas en salsa verde!
—¿No qué te gusta mucho usar el filtro de perro de Snapchat?",1,1,2,1,1,0,0,1.75,embarrassment,age
tweet11855,"Si algún dia terminamos presos por descargar música, sólo pido que nos separen por géneros musicales.",1,2,1,1,4,2,0,2.875,absurd,
tweet11859,#ReBuenHumorHastaQue me acuerdo de la final del mundial,1,2,1,1,1,0,0,2,reference,
tweet11861,#TeDoyHasta que los chinos nazcan rubios,1,1,2,2,0,0,0,1.5,exaggeration,
tweet11870,"—¿Tan linda y sin novio?
—JAJAJAJAJA, tonto, tu eres mi novio.
—JAJAJAJAJAJAJA, te estoy cortando.
—Ay :(",1,2,8,2,0,0,1,1.545454545,embarrassment,
tweet11871,Lo bueno de ser soltero es que puedes salir los sabados a donde quieras. Yo por ejemplo estoy en casa de mis tías. Llorando.,1,0,0,1,2,2,0,3.2,irony,self-deprecating
tweet11877,— ¿Y tu media naranja? — Yo no uso medias de ese color.,1,0,0,3,3,3,1,3.2,irony,
tweet11880,"-¿Y esa computadora Juan? 
-Es Dell, maestra.
-Ah, pensé que era tuya JAJAJAJAJA fuera de mi clase
-Pero si usted...
-FUERA!",1,0,3,1,1,0,0,1.6,misunderstanding,professions
tweet11885,Vivimos en un mundo donde hay cada vez más smartphones y menos smart people!,1,3,1,7,0,0,0,1.875,wordplay,technology
tweet11891,Las mujeres que hablan de literatura me ponen bien bonito el proceso bioquímico de mi hipotálamo debido a la segregación de dopamina.,1,2,2,1,0,0,0,1.3333,analogy,
tweet11892,"—Mamá, en la escuela un extraño nos ofreció drogas. 
—¿Y qué hiciste? 
—Le compré al de siempre. 
—Asi es hijo, a desconocidos nada.",1,0,1,2,2,0,0,2.2,parody,substance use
tweet11893,"Si no sabes qué hacerle a tu mamá este 10 de Mayo, hazla mi suegra, es el mejor regalo que podrás darle.",1,1,1,0,2,1,0,2.75,absurd,family/relationships
tweet11898,"Consultorio de cirugías plásticas. 
Sale el médico y dice:
-Hola!! Veo que hay caras nuevas..",1,0,2,0,1,2,0,2.6,wordplay,professions
tweet11907,¿Eres bueno en la cama? —¡Claro! Ya no me orino tanto. #XD,1,1,1,0,3,0,0,2.5,absurd,
